frame,time,phase,x,y,z,foot_x,foot_y,foot_z,visible,tick
1104,4.781071,3,6341.3465,-1000.0000,90.0000,4.0243,-47.0399,37.5942,1,1
1105,4.790518,3,6346.2590,-1000.0000,90.0000,4.2588,-43.8303,37.6198,1,1
1106,4.800817,3,6351.6142,-1000.0000,90.0000,4.5522,-40.0301,36.0167,1,1
1107,4.811088,3,6356.9554,-1000.0000,90.0000,4.8191,-36.0281,34.1472,1,1
1108,4.821368,3,6362.3007,-1000.0000,90.0000,4.9948,-31.6264,32.6942,1,1
1109,4.830909,3,6367.2624,-1000.0000,90.0000,4.9380,-27.8883,31.1451,1,1
1110,4.841012,3,6372.5158,-1000.0000,90.0000,4.8443,-23.8285,28.8319,1,1
1111,4.851617,3,6378.0304,-1000.0000,90.0000,4.8591,-19.1236,26.7889,1,1
1112,4.863099,3,6384.0010,-1000.0000,90.0000,4.8758,-13.6686,24.4759,1,1
1113,4.874174,3,6389.7599,-1000.0000,90.0000,4.6363,-8.4314,21.9438,1,1
1114,4.885936,3,6395.8762,-1000.0000,90.0000,4.5637,-1.9809,19.6023,1,1
1115,4.896733,3,6401.4908,-1000.0000,90.0000,4.4921,3.9658,17.9613,1,1
1116,4.908790,3,6407.7603,-1000.0000,90.0000,4.2772,9.6744,16.3233,1,1
1117,4.920382,3,6413.7880,-1000.0000,90.0000,4.3312,15.4606,15.2994,1,1
1118,4.932059,3,6419.8604,-1000.0000,90.0000,4.2225,20.4338,14.3707,1,1
1119,4.943234,3,6425.6710,-1000.0000,90.0000,4.1017,24.2945,13.4832,1,1
1120,4.954667,3,6431.6162,-1000.0000,90.0000,4.2871,27.9458,12.9986,1,1
1121,4.966721,3,6437.8845,-1000.0000,90.0000,5.0538,28.9051,12.3945,1,1
1122,4.978104,3,6443.8035,-1000.0000,90.0000,5.7776,27.6993,11.3960,1,1
1123,4.988330,3,6449.1213,-1000.0000,90.0000,6.2215,26.3739,10.4202,1,1
1124,4.999319,3,6454.8356,-1000.0000,90.0000,6.3295,23.1337,8.9939,1,1
1125,5.010895,3,6460.8552,-1000.0000,90.0000,5.9348,17.9931,7.5137,1,1
1126,5.020784,3,6465.9970,-1000.0000,90.0000,5.2963,13.4384,6.6876,1,1
1127,5.031698,3,6471.6723,-1000.0000,90.0000,4.1197,8.0906,6.2079,1,1
1128,5.042498,3,6477.2886,-1000.0000,90.0000,3.2685,2.7840,5.8463,1,1
1129,5.052734,3,6482.6111,-1000.0000,90.0000,3.0132,-2.4344,5.7615,1,1
1130,5.063136,3,6488.0201,-1000.0000,90.0000,2.9284,-7.6443,5.8826,1,1
1131,5.073198,3,6493.2524,-1000.0000,90.0000,3.0095,-12.7126,6.0082,1,1
