frame,phase,mounted,alive,enabled,stable,visible,blockout,seated,pelvis_error,feet_error,hands_error,length_error,root_error,wheel_visible,wheel_collision,action_weight,steering,grip_error
1813,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1814,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1815,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1816,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1817,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1818,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1819,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1820,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1821,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1822,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1823,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1824,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1825,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1826,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1827,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1828,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1829,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1830,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1831,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1832,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1833,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1834,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1835,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1836,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1837,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1838,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1839,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1840,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
1841,10,1,1,1,1,1,0,1,0.000000,0.000000,0.000000,0.000076,0.000000,1,0,0.000000,0.000000,0.000000
