frame,view,aa,requested_aa,screen_percentage,temporal_upsampling,dynamic_res,gi,reflections,vsm,nanite,ray_tracing,tsr_supported,external_upscaler,width,height,feature_sm6,nanite_supported,nanite_enabled,vsm_enabled,lumen_supported
596,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
597,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
598,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
599,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
600,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
601,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
602,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
603,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
604,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
605,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
606,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
607,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
608,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
609,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
610,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
611,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
612,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
613,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
614,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
615,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
616,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
617,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
618,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
619,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
620,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
621,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
622,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
623,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
624,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
625,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
626,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
627,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
628,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
629,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
630,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
631,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
632,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
633,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
634,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
635,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
636,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
637,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
638,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
639,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
640,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
641,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
642,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
643,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
644,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
645,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
646,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
647,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
648,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
649,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
650,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
651,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
652,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
653,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
654,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
655,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
656,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
657,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
658,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
659,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
660,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
661,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
662,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
663,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
664,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
665,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
666,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
667,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
668,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
669,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
670,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
671,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
672,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
673,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
674,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
675,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
676,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
677,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
678,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
679,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
680,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
681,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
682,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
683,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
684,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
685,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
686,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
687,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
688,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
689,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
690,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
691,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
692,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
693,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
694,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
695,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
696,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
697,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
698,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
699,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
700,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
701,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
702,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
703,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
704,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
705,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
706,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
707,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
708,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
709,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
710,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
711,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
712,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
713,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
714,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
715,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
716,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
717,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
718,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
719,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
720,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
721,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
722,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
723,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
724,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
725,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
726,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
727,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
728,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
729,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
730,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
731,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
732,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
733,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
734,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
735,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
736,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
737,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
738,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
739,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
740,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
741,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
742,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
743,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
744,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
745,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
746,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
747,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
748,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
749,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
750,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
751,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
752,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
753,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
754,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
755,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
756,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
757,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
758,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
759,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
760,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
761,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
762,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
763,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
764,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
765,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
766,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
767,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
768,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
769,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
770,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
771,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
772,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
773,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
774,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
775,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
776,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
777,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
778,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
779,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
780,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
781,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
782,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
783,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
784,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
785,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
786,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
787,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
788,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
789,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
790,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
791,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
792,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
793,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
794,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
795,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
796,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
797,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
798,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
799,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
800,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
801,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
802,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
803,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
804,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
805,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
806,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
807,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
808,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
809,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
810,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
811,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
812,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
813,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
814,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
815,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
816,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
817,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
818,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
819,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
820,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
821,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
822,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
823,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
824,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
825,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
826,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
827,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
828,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
829,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
830,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
831,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
832,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
833,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
834,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
835,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
836,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
837,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
838,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
839,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
840,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
841,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
842,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
843,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
844,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
845,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
846,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
847,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
848,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
849,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
850,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
851,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
852,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
853,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
854,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
855,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
856,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
857,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
858,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
859,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
860,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
861,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
862,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
863,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
864,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
865,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
866,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
867,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
868,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
869,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
870,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
871,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
872,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
873,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
874,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
875,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
876,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
877,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
878,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
879,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
880,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
881,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
882,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
883,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
884,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
885,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
886,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
887,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
888,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
889,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
890,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
891,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
892,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
893,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
894,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
895,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
896,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
897,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
898,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
899,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
900,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
901,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
902,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
903,0,4,4,100.00,1,0,1,1,1,1,0,1,0,1280,720,1,1,1,1,1
