frame,phase,rig_visible,dormant,updates,wheel_error,axle_error,spin_error,link_error,root_error,paint_error,body_visible,cosmetic_collision
1221,6,1,0,628,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1222,6,1,0,629,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1223,6,1,0,630,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1224,6,1,0,631,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1225,6,1,0,632,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1226,6,1,0,633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1227,6,1,0,634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1228,6,1,0,635,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1229,6,1,0,636,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1230,6,1,0,637,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1231,6,1,0,638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1232,6,1,0,639,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1233,6,1,0,640,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1234,6,1,0,641,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0,0
1235,6,1,0,642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1236,6,1,0,643,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1237,6,1,0,644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1238,6,1,0,645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1239,6,1,0,646,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1240,6,1,0,647,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1241,6,1,0,648,0.000000,0.000001,0.000003,0.000000,0.000000,0.000000,0,0
1242,6,1,0,649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1243,6,1,0,650,0.000000,0.000002,0.000002,0.000000,0.000000,0.000000,0,0
1244,6,1,0,651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1245,6,1,0,652,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1246,6,1,0,653,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1247,6,1,0,654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1248,6,1,0,655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1249,6,1,0,656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1250,6,1,0,657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1251,6,1,0,658,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1252,6,1,0,659,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1253,6,1,0,660,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1254,6,1,0,661,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1255,6,1,0,662,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1256,6,1,0,663,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1257,6,1,0,664,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1258,6,1,0,665,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1259,6,1,0,666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1260,6,1,0,667,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1261,6,1,0,668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1262,6,1,0,669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1263,6,1,0,670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1264,6,1,0,671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1265,6,1,0,672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1266,6,1,0,673,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1267,6,1,0,674,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1268,6,1,0,675,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1269,6,1,0,676,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1270,6,1,0,677,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1271,6,1,0,678,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1272,6,1,0,679,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1273,6,1,0,680,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1274,6,1,0,681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1275,6,1,0,682,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1276,6,1,0,683,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1277,6,1,0,684,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1278,6,1,0,685,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1279,6,1,0,686,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1280,6,1,0,687,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1281,6,1,0,688,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1282,6,1,0,689,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1283,6,1,0,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1284,6,1,0,691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1285,6,1,0,692,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1286,6,1,0,693,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0,0
1287,6,1,0,694,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1288,6,1,0,695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1289,6,1,0,696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1290,6,1,0,697,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1291,6,1,0,698,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1292,6,1,0,699,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1293,6,1,0,700,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1294,6,1,0,701,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1295,6,1,0,702,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1296,6,1,0,703,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1297,6,1,0,704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1298,6,1,0,705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1299,6,1,0,706,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1300,6,1,0,707,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1301,6,1,0,708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1302,6,1,0,709,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1303,6,1,0,710,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1304,6,1,0,711,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1305,6,1,0,712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1306,6,1,0,713,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1307,6,1,0,714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1308,6,1,0,715,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1309,6,1,0,716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1310,6,1,0,717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1311,6,1,0,718,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1312,6,1,0,719,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1313,6,1,0,720,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1314,6,1,0,721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1315,6,1,0,722,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1316,6,1,0,723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1317,6,1,0,724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1318,6,1,0,725,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1319,6,1,0,726,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1320,6,1,0,727,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1321,6,1,0,728,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1322,6,1,0,729,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1323,6,1,0,730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1324,6,1,0,731,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1325,6,1,0,732,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1326,6,1,0,733,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1327,6,1,0,734,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1328,6,1,0,735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1329,6,1,0,736,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1330,6,1,0,737,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1331,6,1,0,738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1332,6,1,0,739,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1333,6,1,0,740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1334,6,1,0,741,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1335,6,1,0,742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1336,6,1,0,743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1337,6,1,0,744,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1338,6,1,0,745,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1339,6,1,0,746,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1340,6,1,0,747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1341,6,1,0,748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1342,6,1,0,749,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1343,6,1,0,750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1344,6,1,0,751,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1345,6,1,0,752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1346,7,1,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1347,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1348,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1349,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1350,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1351,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1352,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1353,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1354,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1355,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1356,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1357,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1358,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1359,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1360,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1361,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1362,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1363,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1364,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1365,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1366,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1367,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1368,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1369,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1370,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1371,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1372,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1373,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1374,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1375,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1376,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1377,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1378,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1379,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1380,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1381,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1382,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1383,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1384,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1385,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1386,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1387,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1388,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1389,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1390,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1391,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1392,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1393,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1394,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1395,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1396,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1397,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1398,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1399,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1400,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1401,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1402,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1403,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1404,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1405,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1406,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1407,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1408,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1409,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1410,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1411,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1412,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1413,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1414,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1415,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1416,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1417,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1418,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1419,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1420,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1421,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1422,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1423,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1424,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1425,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1426,7,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1427,8,0,0,753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0
1428,8,1,0,754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1429,8,1,0,755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1430,8,1,0,756,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1431,8,1,0,757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1432,8,1,0,758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1433,8,1,0,759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1434,8,1,0,760,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1435,8,1,0,761,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1436,8,1,0,762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1437,8,1,0,763,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1438,8,1,0,764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1439,8,1,0,765,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1440,8,1,0,766,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1441,8,1,0,767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1442,8,1,0,768,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1443,8,1,0,769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1444,8,1,0,770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1445,8,1,0,771,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0,0
1446,8,1,0,772,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0,0
1447,8,1,0,773,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1448,8,1,0,774,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1449,8,1,0,775,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0,0
1450,8,1,0,776,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1451,8,1,0,777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1452,8,1,0,778,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1453,8,1,0,779,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1454,8,1,0,780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1455,8,1,0,781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1456,8,1,0,782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1457,8,1,0,783,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1458,8,1,0,784,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1459,8,1,0,785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1460,8,1,0,786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1461,8,1,0,787,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1462,8,1,0,788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1463,8,1,0,789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1464,8,1,0,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1465,8,1,0,791,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1466,8,1,0,792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1467,8,1,0,793,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0,0
1468,8,1,0,794,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1469,8,1,0,795,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1470,8,1,0,796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1471,8,1,0,797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1472,8,1,0,798,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0,0
1473,8,1,0,799,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1474,8,1,0,800,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1475,8,1,0,801,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1476,8,1,0,802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1477,8,1,0,803,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1478,8,1,0,804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1479,8,1,0,805,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1480,8,1,0,806,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1481,8,1,0,807,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1482,8,1,0,808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1483,8,1,0,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1484,8,1,0,810,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1485,8,1,0,811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1486,8,1,0,812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1487,8,1,0,813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1488,8,1,0,814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1489,8,1,0,815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1490,8,1,0,816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1491,8,1,0,817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1492,8,1,0,818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1493,8,1,0,819,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1494,8,1,0,820,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1495,8,1,0,821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1496,8,1,0,822,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1497,8,1,0,823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1498,8,1,0,824,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1499,8,1,0,825,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1500,8,1,0,826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1501,8,1,0,827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1502,8,1,0,828,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1503,8,1,0,829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1504,8,1,0,830,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1505,8,1,0,831,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1506,8,1,0,832,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1507,8,1,0,833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1508,8,1,0,834,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1509,8,1,0,835,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1510,8,1,0,836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1511,8,1,0,837,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1512,8,1,0,838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1513,8,1,0,839,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1514,8,1,0,840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1515,8,1,0,841,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1516,8,1,0,842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1517,9,1,0,843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1518,9,1,0,844,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0,0
1519,9,1,0,845,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1520,9,1,0,846,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1521,9,1,0,847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
1522,9,1,0,848,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1523,9,1,0,849,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1524,9,1,0,850,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1525,9,1,0,851,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0,0
1526,9,1,0,852,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
1527,9,1,0,853,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0,0
1528,9,1,0,854,0.000000,0.000002,0.000002,0.000000,0.000000,0.000000,0,0
1529,9,1,0,855,0.000000,0.000001,0.000002,0.000000,0.000000,0.000000,0,0
