frame,time,phase,age,camera_pitch,barrel_pitch,sample_pitch,aim_weight,jump_weight,x,y,z,foot_x,foot_y,foot_z
1834,12.659607,11,0.193536,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.816997,8.620744,6.132387
1835,12.673886,11,0.207815,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.815081,8.614144,6.132387
1836,12.688814,11,0.222743,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.819094,8.613386,6.132387
1837,12.700882,11,0.234811,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.823518,8.613976,6.132387
1838,12.713446,11,0.247375,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.825678,8.614393,6.132387
1839,12.725870,11,0.259799,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.821134,8.614280,6.132387
1840,12.738707,11,0.272636,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.816433,8.614160,6.132387
1841,12.751569,11,0.285498,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.813718,8.612080,6.132387
1842,12.764093,11,0.298022,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.812200,8.608934,6.132387
1843,12.777111,11,0.311040,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.810841,8.605944,6.132387
1844,12.789759,11,0.323688,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.817664,8.613487,6.132387
1845,12.802292,11,0.336222,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.824430,8.620966,6.132387
1846,12.814888,11,0.348817,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.830180,8.625988,6.132387
1847,12.826894,11,0.360824,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.834032,8.626890,6.132387
1848,12.839673,11,0.373602,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.838137,8.627852,6.132387
