frame,view,aa,requested_aa,screen_percentage,temporal_upsampling,dynamic_res,gi,reflections,vsm,nanite,ray_tracing,tsr_supported,external_upscaler,width,height
785,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
786,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
787,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
788,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
789,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
790,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
791,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
792,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
793,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
794,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
795,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
796,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
797,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
798,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
799,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
800,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
801,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
802,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
803,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
804,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
805,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
806,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
807,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
808,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
809,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
810,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
811,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
812,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
813,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
814,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
815,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
816,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
817,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
818,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
819,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
820,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
821,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
822,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
823,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
824,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
825,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
826,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
827,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
828,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
829,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
830,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
831,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
832,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
833,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
834,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
835,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
836,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
837,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
838,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
839,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
840,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
841,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
842,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
843,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
844,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
845,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
846,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
847,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
848,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
849,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
850,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
851,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
852,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
853,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
854,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
855,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
856,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
857,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
858,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
859,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
860,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
861,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
862,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
863,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
864,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
865,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
866,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
867,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
868,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
869,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
870,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
871,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
872,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
873,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
874,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
875,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
876,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
877,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
878,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
879,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
880,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
881,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
882,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
883,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
884,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
885,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
886,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
887,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
888,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
889,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
890,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
891,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
892,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
893,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
894,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
895,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
896,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
897,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
898,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
899,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
900,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
901,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
902,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
903,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
904,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
905,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
906,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
907,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
908,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
909,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
910,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
911,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
912,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
913,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
914,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
915,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
916,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
917,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
918,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
919,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
920,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
921,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
922,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
923,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
924,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
925,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
926,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
927,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
928,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
929,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
930,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
931,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
932,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
933,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
934,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
935,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
936,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
937,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
938,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
939,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
940,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
941,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
942,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
943,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
944,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
945,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
946,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
947,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
948,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
949,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
950,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
951,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
952,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
953,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
954,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
955,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
956,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
957,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
958,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
959,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
960,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
961,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
962,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
963,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
964,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
965,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
966,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
967,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
968,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
969,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
970,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
971,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
972,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
973,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
974,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
975,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
976,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
977,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
978,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
979,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
980,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
981,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
982,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
983,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
984,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
985,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
986,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
987,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
988,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
989,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
990,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
991,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
992,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
993,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
994,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
995,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
996,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
997,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
998,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
999,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1000,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1001,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1002,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1003,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1004,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1005,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1006,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1007,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1008,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1009,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1010,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1011,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1012,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1013,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1014,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1015,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1016,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1017,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1018,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1019,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1020,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1021,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1022,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1023,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1024,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1025,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1026,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1027,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1028,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1029,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1030,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1031,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1032,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1033,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1034,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1035,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1036,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1037,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1038,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1039,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1040,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1041,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1042,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1043,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1044,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1045,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1046,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1047,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1048,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1049,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1050,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1051,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1052,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1053,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1054,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1055,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1056,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1057,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1058,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1059,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1060,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1061,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1062,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1063,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1064,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1065,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1066,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1067,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1068,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1069,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1070,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1071,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1072,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1073,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1074,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1075,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1076,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1077,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1078,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1079,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1080,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1081,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1082,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1083,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1084,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1085,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1086,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1087,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1088,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1089,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1090,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1091,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1092,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1093,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1094,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1095,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1096,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1097,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1098,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1099,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1100,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1101,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1102,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1103,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1104,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1105,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1106,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1107,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1108,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1109,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1110,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1111,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1112,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1113,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1114,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1115,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1116,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1117,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1118,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1119,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1120,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1121,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1122,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1123,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1124,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1125,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1126,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1127,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1128,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1129,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1130,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1131,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1132,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1133,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1134,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1135,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1136,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1137,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1138,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1139,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1140,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1141,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1142,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1143,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1144,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1145,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1146,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1147,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1148,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1149,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1150,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1151,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1152,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1153,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1154,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1155,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1156,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1157,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1158,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1159,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1160,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1161,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1162,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1163,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1164,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1165,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1166,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1167,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1168,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1169,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1170,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1171,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1172,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1173,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1174,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1175,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
1176,0,1,1,100.00,1,0,1,1,1,1,0,1,0,1280,720
