frame,time,phase,age,camera_pitch,barrel_pitch,sample_pitch,aim_weight,jump_weight,x,y,z,foot_x,foot_y,foot_z
1046,3.586006,2,0.571864,0.000000,-78.706520,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.775063,8.670762,6.132371
1047,3.600215,2,0.586073,0.000000,-78.711594,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.779065,8.673187,6.132371
1048,3.614517,2,0.600375,0.000000,-78.685966,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.782216,8.675563,6.132371
1049,3.628919,2,0.614777,0.000000,-78.660149,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.785384,8.677953,6.132371
1050,3.643291,2,0.629149,0.000000,-78.648483,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.788920,8.677700,6.132371
1051,3.660472,2,0.646330,0.000000,-78.642029,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.793342,8.676001,6.132371
1052,3.674661,2,0.660518,0.000000,-78.647675,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.794571,8.674279,6.132371
1053,3.689134,2,0.674992,0.000000,-78.662148,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.793927,8.672278,6.132371
1054,3.703377,2,0.689235,0.000000,-78.676231,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.792615,8.670776,6.132371
1055,3.717744,2,0.703602,0.000000,-78.689911,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.789132,8.670790,6.132371
1056,3.731980,2,0.717838,0.000000,-78.703461,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.785660,8.670796,6.132371
1057,3.745267,2,0.731125,0.000000,-78.720688,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.788477,8.670281,6.132371
1058,3.757333,2,0.743191,0.000000,-78.736794,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.791660,8.669765,6.132371
1059,3.770263,2,0.756121,0.000000,-78.752739,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.794819,8.668773,6.132371
1060,3.784224,2,0.770082,0.000000,-78.766136,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.797541,8.666493,6.132371
1061,3.797703,2,0.783561,0.000000,-78.779015,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.800159,8.664283,6.132371
1062,3.811109,2,0.796967,0.000000,-78.790092,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.801103,8.665519,6.132371
1063,3.824864,2,0.810722,0.000000,-78.800888,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.801731,8.667524,6.132371
1064,3.838610,2,0.824468,0.000000,-78.811249,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.802219,8.668842,6.132371
1065,3.852838,2,0.838696,0.000000,-78.821495,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.802497,8.669073,6.132371
1066,3.867051,2,0.852909,0.000000,-78.831612,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.802675,8.669340,6.132371
1067,3.880914,2,0.866772,0.000000,-78.839325,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.798996,8.671092,6.132371
1068,3.894732,2,0.880590,0.000000,-78.846977,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.795329,8.672836,6.132371
1069,3.908768,2,0.894626,0.000000,-78.852997,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.793088,8.674685,6.132371
1070,3.924998,2,0.910856,0.000000,-78.858765,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.791524,8.676871,6.132371
1071,3.939099,2,0.924957,0.000000,-78.863770,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.789494,8.677600,6.132371
1072,3.952870,2,0.938728,0.000000,-78.868576,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.786555,8.676665,6.132371
1073,3.966679,2,0.952537,0.000000,-78.873329,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.783618,8.675727,6.132371
1074,3.981612,2,0.967470,0.000000,-78.902100,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.784040,8.677205,6.132371
1075,3.996309,2,0.982167,0.000000,-78.930420,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.784460,8.678663,6.132371
1076,4.010477,2,0.996335,0.000000,-78.939552,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.784828,8.677002,6.132371
1077,4.024245,2,1.010103,0.000000,-78.942207,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.785169,8.674339,6.132371
1078,4.038480,2,1.024338,0.000000,-78.950150,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.784791,8.671871,6.132371
1079,4.052676,2,1.038534,0.000000,-78.967186,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.783103,8.669903,6.132371
1080,4.066763,2,1.052621,0.000000,-78.983925,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.781437,8.667977,6.132371
1081,4.081097,2,1.066955,0.000000,-78.983231,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.779177,8.669750,6.132371
1082,4.095481,2,1.081339,0.000000,-78.982513,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.776921,8.671527,6.132371
1083,4.109981,2,1.095839,0.000000,-78.962433,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.775089,8.673664,6.132371
1084,4.124747,2,1.110605,0.000000,-78.933067,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773444,8.676001,6.132371
1085,4.135857,2,1.121715,0.000000,-78.908264,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.772708,8.676934,6.132371
1086,4.146676,2,1.132533,0.000000,-78.875130,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773649,8.675096,6.132371
1087,4.157622,2,1.143480,0.000000,-78.841560,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.774606,8.673240,6.132371
1088,4.168123,2,1.153981,0.000000,-78.810425,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.775127,8.671744,6.132371
1089,4.179368,2,1.165226,0.000000,-78.784401,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773102,8.672043,6.132371
1090,4.194617,2,1.180475,0.000000,-78.749039,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770334,8.672432,6.132371
1091,4.208264,2,1.194122,0.000000,-78.732544,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.768534,8.672589,6.132371
1092,4.221422,2,1.207280,0.000000,-78.726181,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.767225,8.672624,6.132371
1093,4.234450,2,1.220308,0.000000,-78.723495,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.766220,8.672514,6.132371
1094,4.247474,2,1.233332,0.000000,-78.759613,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.768354,8.670910,6.132371
1095,4.260650,2,1.246508,0.000000,-78.796143,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770511,8.669287,6.132371
1096,4.273334,2,1.259192,0.000000,-78.804100,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.771819,8.668531,6.132371
1097,4.286771,2,1.272629,0.000000,-78.786377,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.772450,8.668505,6.132371
1098,4.299897,2,1.285755,0.000000,-78.768845,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773063,8.668474,6.132371
1099,4.313279,2,1.299137,0.000000,-78.756355,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773091,8.666307,6.132371
1100,4.326998,2,1.312856,0.000000,-78.743599,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.773120,8.664077,6.132371
