frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
726,3.545985666,16.476142,16.668657,1,0.249,-424.870,90.000,17,17,3716448256,93.000,59,20.000,2
727,3.563131074,17.145408,16.667427,1,0.243,-433.537,90.000,17,17,3716485120,93.000,59,20.000,2
728,3.576088230,12.957156,16.667686,1,0.237,-442.204,90.000,17,17,3716485120,93.000,59,20.000,2
729,3.594987395,18.899165,16.667497,1,0.231,-450.871,90.000,17,17,3716538368,93.000,59,20.000,2
730,3.611685382,16.697987,16.667257,1,0.226,-459.538,90.000,17,17,3716558848,93.000,59,20.000,2
731,3.628514062,16.828680,16.668796,1,0.220,-468.206,90.000,17,17,3716587520,93.000,59,20.000,2
732,3.645775682,17.261620,16.668697,1,0.214,-476.873,90.000,17,17,3716624384,93.000,59,20.000,2
733,3.660654740,14.879058,16.668237,1,0.209,-485.541,90.000,17,17,3716657152,93.000,59,20.000,2
734,3.677407699,16.752959,16.668906,1,0.203,-494.209,90.000,17,17,3716685824,93.000,59,20.000,2
735,3.693171696,15.763997,16.667107,1,0.197,-502.876,90.000,17,17,3716722688,93.000,59,20.000,2
736,3.708680138,15.508442,16.668617,1,0.191,-511.543,90.000,17,17,3716755456,93.000,59,20.000,2
737,3.724532597,15.852459,16.667246,1,0.186,-520.210,90.000,17,17,3716788224,93.000,59,20.000,2
738,3.740825905,16.293308,16.668367,1,0.180,-528.878,90.000,17,17,3716825088,93.000,59,20.000,2
739,3.758108835,17.282930,16.667537,1,0.174,-537.545,90.000,17,17,3716853760,93.000,59,20.000,2
740,3.773647408,15.538573,16.668356,1,0.168,-546.213,90.000,17,17,3716890624,93.000,59,20.000,2
741,3.790061608,16.414200,16.668537,1,0.163,-554.880,90.000,17,17,3716927488,93.000,59,20.000,2
742,3.806934799,16.873191,16.667406,1,0.157,-563.547,90.000,17,17,3716960256,93.000,59,20.000,2
743,3.823798070,16.863271,16.667886,1,0.151,-572.215,90.000,17,17,3716993024,93.000,59,20.000,2
744,3.840322584,16.524514,16.668457,1,0.145,-580.882,90.000,17,17,3717025792,93.000,59,20.000,2
745,3.857001121,16.678537,16.667567,1,0.140,-589.549,90.000,17,17,3717058560,93.000,59,20.000,2
746,3.873523765,16.522644,16.668806,1,0.134,-598.217,90.000,17,17,3717074944,93.000,59,20.000,2
747,3.890371035,16.847270,16.668047,1,0.128,-606.884,90.000,17,17,3717091328,93.000,59,20.000,2
748,3.906904798,16.533763,16.668127,1,0.122,-615.552,90.000,17,17,3717124096,93.000,59,20.000,2
749,3.923846611,16.941813,16.667916,1,0.117,-624.219,90.000,17,17,3717152768,93.000,59,20.000,2
750,3.940365145,16.518534,16.668457,1,0.111,-632.887,90.000,17,17,3717189632,93.000,59,20.000,2
751,3.956962069,16.596924,16.668817,1,0.105,-641.555,90.000,17,17,3717230592,93.000,59,20.000,2
752,3.973902952,16.940883,16.667426,1,0.099,-650.222,90.000,17,17,3717263360,93.000,59,20.000,2
753,3.990058167,16.155215,16.668917,1,0.094,-658.889,90.000,17,17,3717292032,93.000,59,20.000,2
754,4.006802736,16.744569,16.667297,1,0.088,-667.556,90.000,17,17,3717328896,93.000,59,20.000,2
755,4.023690117,16.887381,16.667186,1,0.082,-676.223,90.000,17,17,3717361664,93.000,59,20.000,2
756,4.040010486,16.320369,16.667617,1,0.076,-684.891,90.000,17,17,3717394432,93.000,59,20.000,2
757,4.056835096,16.824610,16.667437,1,0.071,-693.558,90.000,17,17,3717439488,93.000,59,20.000,2
758,4.073831060,16.995964,16.668036,1,0.065,-702.225,90.000,17,17,3717476352,93.000,59,20.000,2
759,4.090373904,16.542844,16.669177,1,0.059,-710.893,90.000,17,17,3717509120,93.000,59,20.000,2
760,4.107149642,16.775738,16.668977,1,0.053,-719.561,90.000,17,17,3717533696,93.000,59,20.000,2
761,4.124984044,17.834402,16.668796,1,0.048,-728.229,90.000,17,17,3717566464,93.000,59,20.000,2
762,4.140626129,15.642085,16.667947,1,0.042,-736.174,90.000,17,17,3717599232,93.000,59,20.000,2
763,4.158018551,17.392422,16.667727,1,0.038,-743.396,90.000,17,17,3717640192,93.000,59,20.000,2
764,4.175572067,17.553516,16.667935,1,0.033,-749.896,90.000,17,17,3717672960,93.000,59,20.000,2
765,4.192959889,17.387822,16.668827,1,0.029,-755.675,90.000,17,17,3717705728,93.000,59,20.000,2
766,4.210520655,17.560766,16.668057,1,0.026,-760.730,90.000,17,17,3717734400,93.000,59,20.000,2
767,4.227734683,17.214028,16.667936,1,0.023,-765.064,90.000,17,17,3717767168,93.000,59,20.000,2
768,4.243654203,15.919520,16.667307,1,0.021,-768.675,90.000,17,17,3717808128,93.000,59,20.000,2
769,4.260948583,17.294380,16.667367,1,0.019,-771.563,90.000,17,17,3717836800,93.000,59,20.000,2
770,4.279950420,19.001837,16.667786,1,1.063,-774.177,90.000,17,17,3717873664,93.000,59,20.000,2
771,4.296134466,16.184046,16.667797,1,3.011,-776.450,90.000,17,17,3717902336,93.000,59,20.000,2
772,4.311876553,15.742087,16.667286,1,5.764,-778.427,90.000,17,17,3717943296,93.000,59,20.000,2
773,4.326307901,14.431348,16.668297,1,9.269,-780.147,90.000,17,17,3717943296,93.000,59,20.000,2
774,4.343395288,17.087387,16.667237,1,13.494,-781.644,90.000,17,17,3716956160,93.000,59,20.000,2
775,4.357863497,14.468209,16.888501,1,18.495,-782.962,90.000,17,17,3716993024,93.000,59,20.000,2
776,4.374591225,16.727728,16.689877,1,24.127,-784.097,90.000,17,17,3715981312,93.000,59,20.000,2
777,4.391017236,16.426011,16.668097,1,30.435,-785.085,90.000,17,17,3714965504,93.000,59,20.000,2
778,4.407872317,16.855081,16.668347,1,37.419,-785.948,90.000,17,17,3715014656,93.000,59,20.000,2
779,4.424152845,16.280528,16.670406,1,45.079,-786.702,90.000,17,17,3715047424,93.000,59,20.000,2
780,4.440945614,16.792769,16.668097,1,53.409,-787.361,90.000,17,17,3715084288,93.000,59,20.000,2
781,4.457729084,16.783470,16.667097,1,62.058,-787.916,90.000,17,17,3715121152,93.000,59,20.000,2
782,4.474154545,16.425461,16.668715,1,70.714,-788.368,90.000,17,17,3715158016,93.000,59,20.000,2
783,4.490777631,16.623086,16.668788,1,79.374,-788.737,90.000,17,17,3715194880,93.000,59,20.000,2
784,4.507835606,17.057975,16.668526,1,88.036,-789.039,90.000,17,17,3715227648,93.000,59,20.000,2
785,4.524220856,16.385250,16.668506,1,96.700,-789.287,90.000,17,17,3715260416,93.000,59,20.000,2
786,4.540887593,16.666737,16.667737,1,105.365,-789.491,90.000,17,17,3715297280,93.000,59,20.000,2
787,4.557720713,16.833120,16.667197,1,114.030,-789.660,90.000,17,17,3715330048,93.000,59,20.000,2
788,4.574674326,16.953613,16.668196,1,122.697,-789.801,90.000,17,17,3715375104,93.000,59,20.000,2
789,4.591019135,16.344809,16.668627,1,131.364,-789.919,90.000,17,17,3715411968,93.000,59,20.000,2
790,4.607793144,16.774009,16.668637,1,140.031,-790.018,90.000,17,17,3715444736,93.000,59,20.000,2
791,4.624167364,16.374220,16.667766,1,148.697,-790.102,90.000,17,17,3715469312,93.000,59,20.000,2
792,4.641023065,16.855701,16.667937,1,157.364,-790.174,90.000,17,17,3715481600,93.000,59,20.000,2
793,4.658085400,17.062335,16.668307,1,166.032,-790.237,90.000,17,17,3715514368,93.000,59,20.000,2
794,4.674366058,16.280658,16.668566,1,174.699,-790.291,90.000,17,17,3715551232,93.000,59,20.000,2
795,4.692581019,18.214961,16.668197,1,183.367,-790.339,90.000,17,17,3715584000,93.000,59,20.000,2
796,4.709191563,16.610544,16.668287,1,192.034,-790.382,90.000,17,17,3715616768,93.000,59,20.000,2
797,4.726618977,17.427414,16.669016,1,200.702,-790.421,90.000,17,17,3715653632,93.000,59,20.000,2
798,4.742177999,15.559022,16.667027,1,209.369,-790.457,90.000,17,17,3715686400,93.000,59,20.000,2
799,4.758828716,16.650717,16.668637,1,218.036,-790.490,90.000,17,17,3715723264,93.000,59,20.000,2
800,4.775696447,16.867731,16.668276,1,226.704,-790.521,90.000,17,17,3715760128,93.000,59,20.000,2
801,4.792305942,16.609495,16.668117,1,235.371,-790.550,90.000,17,17,3715792896,93.000,59,20.000,2
802,4.809214603,16.908661,16.667567,1,244.038,-790.577,90.000,17,17,3715829760,93.000,59,20.000,2
803,4.827360851,18.146248,17.161067,1,252.962,-790.604,90.000,17,17,3715874816,93.000,59,20.000,2
804,4.842401753,15.040902,16.712906,1,261.653,-790.630,90.000,17,17,3715911680,93.000,59,20.000,2
805,4.859215923,16.814170,16.668007,1,270.320,-790.655,90.000,17,17,3715952640,93.000,59,20.000,2
806,4.875920521,16.704598,16.667107,1,278.987,-790.679,90.000,17,17,3715985408,93.000,59,20.000,2
807,4.893275882,17.355361,16.667456,1,287.654,-790.703,90.000,17,17,3714977792,93.000,59,20.000,2
808,4.909367206,16.091324,16.667667,1,296.321,-790.726,90.000,17,17,3715014656,93.000,59,20.000,2
809,4.925515781,16.148575,16.667307,1,304.988,-790.749,90.000,17,17,3715076096,93.000,59,20.000,2
810,4.941815781,16.300000,16.723237,1,313.684,-790.772,90.000,17,17,3715112960,93.000,59,20.000,2
811,4.959942569,18.126788,16.668197,1,322.351,-790.794,90.000,17,17,3715112960,93.000,59,20.000,2
812,4.976013512,16.070943,16.667357,1,331.018,-790.817,90.000,17,17,3715112960,93.000,59,20.000,2
813,4.992225889,16.212377,16.667016,1,339.685,-790.839,90.000,17,17,3715112960,93.000,59,20.000,2
814,5.008655841,16.429952,16.689068,1,348.363,-790.861,90.000,17,17,3715112960,93.000,59,20.000,2
815,5.025226185,16.570344,16.667536,1,357.031,-790.883,90.000,17,17,3715112960,93.000,59,20.000,2
816,5.042030835,16.804650,16.668976,1,365.698,-790.905,90.000,17,17,3715112960,93.000,59,20.000,2
817,5.058583718,16.552883,16.666977,1,374.365,-790.927,90.000,17,17,3715112960,93.000,59,20.000,2
818,5.074999410,16.415692,16.667357,1,383.032,-790.949,90.000,17,17,3715112960,93.000,59,20.000,2
819,5.091633385,16.633975,16.667506,1,391.699,-790.971,90.000,17,17,3715117056,93.000,59,20.000,2
820,5.108709312,17.075927,16.681897,1,400.374,-790.993,90.000,17,17,3715121152,93.000,59,20.000,2
821,5.125160733,16.451421,16.672288,1,409.043,-791.015,90.000,17,17,3715121152,93.000,59,20.000,2
822,5.141749779,16.589046,16.668185,1,417.711,-791.036,90.000,17,17,3715121152,93.000,59,20.000,2
823,5.158346493,16.596714,16.693978,1,426.392,-791.058,90.000,17,17,3715121152,93.000,59,20.000,2
824,5.175298266,16.951773,16.667517,1,435.059,-791.080,90.000,17,17,3715121152,93.000,59,20.000,2
825,5.191709098,16.410832,16.668266,1,443.726,-791.102,90.000,17,17,3715121152,93.000,59,20.000,2
826,5.208749702,17.040604,16.666947,1,452.393,-791.123,90.000,17,17,3715121152,93.000,59,20.000,2
827,5.225324836,16.575134,16.668187,1,461.060,-791.145,90.000,17,17,3715121152,93.000,59,20.000,2
828,5.242298449,16.973613,16.724038,1,469.757,-791.167,90.000,17,17,3715121152,93.000,59,20.000,2
829,5.258783503,16.485054,16.667976,1,478.424,-791.189,90.000,17,17,3715121152,93.000,59,20.000,2
830,5.277842440,19.058937,17.107616,1,487.320,-791.211,90.000,17,17,3715121152,93.000,59,20.000,2
831,5.293027965,15.185525,16.667337,1,495.987,-791.233,90.000,17,17,3715121152,93.000,59,20.000,2
832,5.309858855,16.830890,16.668547,1,504.655,-791.254,90.000,17,17,3715121152,93.000,59,20.000,2
833,5.326042341,16.183486,16.668016,1,513.322,-791.276,90.000,17,17,3715121152,93.000,59,20.000,2
834,5.342955623,16.913282,16.667606,1,521.989,-791.298,90.000,17,17,3715121152,93.000,59,20.000,2
835,5.359630879,16.675256,16.667577,1,530.656,-791.319,90.000,17,17,3715121152,93.000,59,20.000,2
836,5.377013862,17.382983,16.667196,1,539.323,-791.341,90.000,17,17,3715121152,93.000,59,20.000,2
837,5.395712721,18.698859,16.668307,1,547.991,-791.363,90.000,17,17,3715121152,93.000,59,20.000,2
838,5.414156376,18.443655,16.668077,1,556.658,-791.384,90.000,17,17,3715121152,93.000,59,20.000,2
839,5.429871033,15.714657,16.667856,1,565.325,-791.406,90.000,17,17,3715125248,93.000,59,20.000,2
840,5.446993549,17.122516,16.668157,1,573.993,-791.428,90.000,17,17,3715125248,93.000,59,20.000,2
841,5.463861400,16.867851,16.667897,1,582.660,-791.450,90.000,17,17,3715129344,93.000,59,20.000,2
842,5.480313682,16.452282,16.668096,1,591.327,-791.471,90.000,17,17,3715129344,93.000,59,20.000,2
843,5.497449418,17.135736,16.667667,1,599.995,-791.493,90.000,17,17,3715129344,93.000,59,20.000,2
844,5.514811710,17.362292,16.667887,1,608.662,-791.515,90.000,17,17,3715129344,93.000,59,20.000,2
845,5.532006798,17.195088,16.668906,1,617.330,-791.536,90.000,17,17,3715129344,93.000,59,20.000,2
846,5.549814789,17.807991,16.668687,1,625.997,-791.558,90.000,17,17,3715129344,93.000,59,20.000,2
847,5.564792209,14.977420,16.667537,1,634.664,-791.580,90.000,17,17,3715129344,93.000,59,20.000,2
848,5.580224789,15.432580,16.667216,1,643.331,-791.602,90.000,17,17,3715129344,93.000,59,20.000,2
849,5.597183682,16.958893,16.667907,1,651.999,-791.623,90.000,17,17,3715129344,93.000,59,20.000,2
850,5.613945851,16.762169,16.668917,1,660.666,-791.645,90.000,17,17,3715129344,93.000,59,20.000,2
851,5.631425095,17.479244,16.667726,1,669.334,-791.667,90.000,17,17,3715129344,93.000,59,20.000,2
852,5.648044751,16.619656,16.667727,1,678.001,-791.688,90.000,17,17,3715129344,93.000,59,20.000,2
853,5.664949632,16.904881,16.668117,1,686.668,-791.710,90.000,17,17,3715137536,93.000,59,20.000,2
854,5.682452866,17.503234,16.667185,1,695.335,-791.732,90.000,17,17,3715145728,93.000,59,20.000,2
855,5.698904579,16.451713,16.668858,1,704.003,-791.753,90.000,17,17,3715153920,93.000,59,20.000,2
856,5.715394381,16.489802,16.669785,1,712.671,-791.775,90.000,17,17,3715162112,93.000,59,20.000,2
