render_tick,elapsed_seconds,file_cache,automatic
79,1.888937585,0,4429
80,1.905794237,0,4429
81,1.925819468,0,4429
82,1.942998927,0,4429
83,1.959767447,0,4429
84,1.976830343,0,4429
85,1.993818187,0,4429
86,2.010838113,0,4429
87,2.027854668,0,4429
88,2.046096540,0,4429
89,2.062887270,0,4429
90,2.078884943,0,4429
91,2.096904410,0,4428
92,2.113833633,0,4428
93,2.130824768,0,4428
94,2.146878802,0,4428
95,2.163907377,0,4420
96,2.179873249,0,4420
97,2.197874296,0,4420
98,2.215823202,0,4420
99,2.234937163,0,4420
100,2.251826026,0,4417
101,2.269908964,0,4416
102,2.290724973,0,4405
103,2.308982996,0,4401
104,2.327901533,0,4399
105,2.345038450,0,4393
106,2.362868504,0,4386
107,2.382061547,0,4378
108,2.400949763,0,4377
109,2.419986393,0,4374
110,2.436774923,0,4368
111,2.453965702,0,4365
112,2.471971349,0,4364
113,2.489065886,0,4361
114,2.506928680,0,4361
115,2.525913458,0,4357
116,2.545058260,0,4353
117,2.563008426,0,4351
118,2.579639012,0,4348
119,2.597241361,0,4341
120,2.615912462,0,4333
121,2.631592037,0,4333
122,2.651091358,0,4324
123,2.667854798,0,4319
124,2.688613605,0,4314
125,2.705613839,0,4304
126,2.724306712,0,4300
