frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
987,2.000107054,14.651484,12.205849,1,0.000,0.000,90.000,15,15,3004862464,93.000,59,20.000,2
988,2.015342649,15.235595,14.675554,1,0.000,0.000,90.000,15,15,3004911616,93.000,59,20.000,2
989,2.025948382,10.605733,15.224305,1,0.000,0.000,90.000,15,15,3004956672,93.000,59,20.000,2
990,2.040123936,14.175554,10.613204,1,0.000,0.000,90.000,15,15,3003916288,93.000,59,20.000,2
991,2.052104750,11.980814,14.161352,1,0.050,-0.479,90.000,15,15,3003969536,93.000,59,20.000,2
992,2.064048052,11.943302,11.983514,1,0.089,-1.229,90.000,15,15,3004014592,93.000,59,20.000,2
993,2.076363054,12.315002,11.959094,1,0.124,-2.320,90.000,15,15,3004039168,93.000,59,20.000,2
994,2.088710716,12.347662,12.278980,1,0.156,-3.803,90.000,15,15,3004080128,93.000,59,20.000,2
995,2.102768086,14.057370,12.343042,1,0.185,-5.659,90.000,15,15,3004129280,93.000,59,20.000,2
996,2.114801131,12.033045,14.284496,1,0.214,-8.297,90.000,15,15,3004166144,93.000,59,20.000,2
997,2.127364668,12.563537,12.018854,1,0.237,-10.864,90.000,15,15,3004166144,93.000,59,20.000,2
998,2.139066745,11.702077,12.512206,1,0.257,-13.911,90.000,15,15,3004215296,93.000,59,20.000,2
999,2.151378997,12.312252,11.696968,1,0.275,-17.088,90.000,15,15,3004252160,93.000,59,20.000,2
1000,2.163414413,12.035416,12.320551,1,0.291,-20.799,90.000,15,15,3004256256,93.000,59,20.000,2
1001,2.175436528,12.022115,12.031585,1,0.305,-24.770,90.000,15,15,3004305408,93.000,59,20.000,2
1002,2.187816440,12.379912,12.021015,1,0.318,-29.085,90.000,15,15,3004346368,93.000,59,20.000,2
1003,2.199556309,11.739869,12.792932,1,0.329,-34.069,90.000,15,15,3004362752,93.000,59,20.000,2
1004,2.211259927,11.703618,11.461112,1,0.338,-38.850,90.000,15,15,3004395520,93.000,59,20.000,2
1005,2.222789971,11.530044,11.810091,1,0.347,-44.111,90.000,15,15,3004432384,93.000,59,20.000,2
1006,2.234804996,12.015025,11.404112,1,0.354,-49.504,90.000,15,15,3004477440,93.000,59,20.000,2
1007,2.246359711,11.554715,12.054056,1,0.360,-55.552,90.000,15,15,3004481536,93.000,59,20.000,2
1008,2.258521229,12.161518,11.709407,1,0.365,-61.641,90.000,15,15,3004538880,93.000,59,20.000,2
