frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
739,3.538799899,17.858382,16.667407,1,0.209,-485.355,90.000,16,16,3675631616,93.000,59,20.000,2
740,3.554501076,15.701177,16.668337,1,0.203,-494.022,90.000,16,16,3675668480,93.000,59,20.000,2
741,3.571221573,16.720497,16.667197,1,0.197,-502.689,90.000,16,16,3675701248,93.000,59,20.000,2
742,3.588046594,16.825021,16.667617,1,0.191,-511.356,90.000,16,16,3675734016,93.000,59,20.000,2
743,3.604462236,16.415642,16.667237,1,0.186,-520.023,90.000,16,16,3675766784,93.000,59,20.000,2
744,3.620913708,16.451472,16.668987,1,0.180,-528.691,90.000,16,16,3675803648,93.000,59,20.000,2
745,3.637411131,16.497423,16.667527,1,0.174,-537.358,90.000,16,16,3675840512,93.000,59,20.000,2
746,3.654065367,16.654236,16.669247,1,0.168,-546.026,90.000,16,16,3675873280,93.000,59,20.000,2
747,3.670691924,16.626557,16.667526,1,0.163,-554.693,90.000,16,16,3675906048,93.000,59,20.000,2
748,3.687574605,16.882681,16.668648,1,0.157,-563.361,90.000,16,16,3675934720,93.000,59,20.000,2
749,3.710849634,23.275029,16.667527,1,0.151,-572.028,90.000,16,16,3675967488,93.000,59,20.000,2
750,3.725424146,14.574512,16.667936,1,0.146,-580.696,90.000,16,16,3676012544,93.000,59,20.000,2
751,3.742147713,16.723567,16.669057,1,0.140,-589.363,90.000,16,16,3676045312,93.000,59,20.000,2
752,3.758935943,16.788230,16.668428,1,0.134,-598.031,90.000,16,16,3676078080,93.000,59,20.000,2
753,3.774797333,15.861390,16.668926,1,0.128,-606.699,90.000,16,16,3676106752,93.000,59,20.000,2
754,3.791130282,16.332949,16.667307,1,0.123,-615.366,90.000,16,16,3676139520,93.000,59,20.000,2
755,3.808684849,17.554567,16.667497,1,0.117,-624.033,90.000,16,16,3676172288,93.000,59,20.000,2
756,3.825220092,16.535243,16.668837,1,0.111,-632.701,90.000,16,16,3676205056,93.000,59,20.000,2
757,3.842424271,17.204179,16.668367,1,0.105,-641.368,90.000,16,16,3676221440,93.000,59,20.000,2
758,3.853785884,11.361613,16.669097,1,0.100,-650.036,90.000,16,16,3676237824,93.000,59,20.000,2
759,3.873630940,19.845056,16.667456,1,0.094,-658.703,90.000,16,16,3676270592,93.000,59,20.000,2
760,3.892208157,18.577217,16.668868,1,0.088,-667.371,90.000,16,16,3676336128,93.000,59,20.000,2
761,3.903484149,11.275992,16.667316,1,0.082,-676.038,90.000,16,16,3676389376,93.000,59,20.000,2
762,3.923774723,20.290574,16.668297,1,0.077,-684.706,90.000,16,16,3676438528,93.000,59,20.000,2
763,3.941940132,18.165409,16.668798,1,0.071,-693.373,90.000,16,16,3676471296,93.000,59,20.000,2
764,3.958037567,16.097435,16.668166,1,0.065,-702.041,90.000,16,16,3676504064,93.000,59,20.000,2
765,3.974727564,16.689997,16.668127,1,0.059,-710.708,90.000,16,16,3676536832,93.000,59,20.000,2
766,3.990850080,16.122516,16.668617,1,0.054,-719.376,90.000,16,16,3676581888,93.000,59,20.000,2
767,4.012319289,21.469209,16.668577,1,0.048,-728.044,90.000,16,16,3676614656,93.000,59,20.000,2
768,4.020790871,8.471582,16.668487,1,0.043,-735.989,90.000,16,16,3676643328,93.000,59,20.000,2
769,4.037362255,16.571384,16.668377,1,0.038,-743.212,90.000,16,16,3676667904,93.000,59,20.000,2
770,4.054592595,17.230340,16.667407,1,0.033,-749.712,90.000,16,16,3676704768,93.000,59,20.000,2
771,4.071270271,16.677676,16.668067,1,0.030,-755.490,90.000,16,16,3676741632,93.000,59,20.000,2
772,4.088308546,17.038275,16.669147,1,0.026,-760.546,90.000,16,16,3676774400,93.000,59,20.000,2
773,4.104694208,16.385662,16.668426,1,0.023,-764.879,90.000,16,16,3676807168,93.000,59,20.000,2
774,4.121287542,16.593334,16.669178,1,0.021,-768.490,90.000,16,16,3676852224,93.000,59,20.000,2
775,4.138999042,17.711500,16.667907,1,0.019,-771.379,90.000,16,16,3676884992,93.000,59,20.000,2
776,4.154577856,15.578814,16.667866,1,1.063,-773.993,90.000,16,16,3676901376,93.000,59,20.000,2
777,4.171681462,17.103606,16.667427,1,3.011,-776.266,90.000,16,16,3676930048,93.000,59,20.000,2
778,4.187560961,15.879499,16.667818,1,5.764,-778.242,90.000,16,16,3676966912,93.000,59,20.000,2
779,4.203915862,16.354901,16.667986,1,9.269,-779.962,90.000,16,16,3677003776,93.000,59,20.000,2
780,4.220357254,16.441392,16.667367,1,13.494,-781.459,90.000,16,16,3675992064,93.000,59,20.000,2
781,4.237491051,17.133797,16.668437,1,18.420,-782.763,90.000,16,16,3674976256,93.000,59,20.000,2
782,4.254186188,16.695137,16.668907,1,24.036,-783.899,90.000,16,16,3673964544,93.000,59,20.000,2
783,4.270705263,16.519075,16.668197,1,30.333,-784.890,90.000,16,16,3674001408,93.000,59,20.000,2
784,4.287747868,17.042605,16.667637,1,37.308,-785.755,90.000,16,16,3674034176,93.000,59,20.000,2
785,4.304689710,16.941842,16.667757,1,44.956,-786.510,90.000,16,16,3674079232,93.000,59,20.000,2
786,4.320917478,16.227768,16.668927,1,53.276,-787.171,90.000,16,16,3674128384,93.000,59,20.000,2
787,4.337512272,16.594794,16.668137,1,61.926,-787.728,90.000,16,16,3674169344,93.000,59,20.000,2
788,4.354310662,16.798390,16.667216,1,70.581,-788.182,90.000,16,16,3674202112,93.000,59,20.000,2
789,4.370654833,16.344171,16.669408,1,79.241,-788.553,90.000,16,16,3674251264,93.000,59,20.000,2
790,4.387384331,16.729498,16.668137,1,87.903,-788.856,90.000,16,16,3674288128,93.000,59,20.000,2
791,4.407061802,19.677471,16.668086,1,96.567,-789.105,90.000,16,16,3674329088,93.000,59,20.000,2
792,4.423983365,16.921563,16.667787,1,105.232,-789.310,90.000,16,16,3674361856,93.000,59,20.000,2
793,4.441330796,17.347431,16.667958,1,113.898,-789.480,90.000,16,16,3674402816,93.000,59,20.000,2
794,4.453877735,12.546939,16.668746,1,122.564,-789.622,90.000,16,16,3674443776,93.000,59,20.000,2
795,4.473129777,19.252042,16.667517,1,131.231,-789.740,90.000,16,16,3674476544,93.000,59,20.000,2
796,4.487435333,14.305556,16.698698,1,139.913,-789.840,90.000,16,16,3674513408,93.000,59,20.000,2
797,4.502680229,15.244896,16.668076,1,148.580,-789.925,90.000,16,16,3674513408,93.000,59,20.000,2
798,4.519296055,16.615826,16.667188,1,157.247,-789.997,90.000,16,16,3674550272,93.000,59,20.000,2
799,4.538295772,18.999717,16.667577,1,165.914,-790.060,90.000,16,16,3674587136,93.000,59,20.000,2
800,4.557353040,19.057268,16.667546,1,174.581,-790.115,90.000,16,16,3674652672,93.000,59,20.000,2
801,4.569396858,12.043818,16.667197,1,183.248,-790.164,90.000,16,16,3674652672,93.000,59,20.000,2
802,4.588360114,18.963256,16.741739,1,191.953,-790.208,90.000,16,16,3674693632,93.000,59,20.000,2
803,4.603250443,14.890329,16.666986,1,200.620,-790.247,90.000,16,16,3674742784,93.000,59,20.000,2
804,4.619644854,16.394411,16.667568,1,209.287,-790.283,90.000,16,16,3674779648,93.000,59,20.000,2
805,4.636286541,16.641687,16.667507,1,217.954,-790.316,90.000,16,16,3674820608,93.000,59,20.000,2
806,4.652900367,16.613826,16.668196,1,226.621,-790.348,90.000,16,16,3674861568,93.000,59,20.000,2
807,4.671963865,19.063498,16.667237,1,235.288,-790.377,90.000,16,16,3674902528,93.000,59,20.000,2
808,4.687533058,15.569193,16.668848,1,243.956,-790.405,90.000,16,16,3674943488,93.000,59,20.000,2
809,4.706372431,18.839373,16.668446,1,252.624,-790.432,90.000,16,16,3674984448,93.000,59,20.000,2
810,4.726147605,19.775174,16.667517,1,261.291,-790.458,90.000,16,16,3675017216,93.000,59,20.000,2
811,4.742630508,16.482903,16.669258,1,269.959,-790.483,90.000,16,16,3675049984,93.000,59,20.000,2
812,4.759237834,16.607326,16.669056,1,278.627,-790.508,90.000,16,16,3674038272,93.000,59,20.000,2
813,4.771492686,12.254852,16.668307,1,287.294,-790.532,90.000,16,16,3674075136,93.000,59,20.000,2
814,4.787739353,16.246667,16.669237,1,295.962,-790.555,90.000,16,16,3674112000,93.000,59,20.000,2
815,4.804189676,16.450323,16.667757,1,304.629,-790.579,90.000,16,16,3674112000,93.000,59,20.000,2
816,4.822674532,18.484856,16.668777,1,313.297,-790.602,90.000,16,16,3674112000,93.000,59,20.000,2
817,4.841334352,18.659820,16.667637,1,321.964,-790.625,90.000,16,16,3674112000,93.000,59,20.000,2
818,4.858302985,16.968633,16.667826,1,330.631,-790.648,90.000,16,16,3674112000,93.000,59,20.000,2
819,4.875420521,17.117536,16.668018,1,339.299,-790.670,90.000,16,16,3674112000,93.000,59,20.000,2
820,4.887379448,11.958927,16.667617,1,347.966,-790.693,90.000,16,16,3674112000,93.000,59,20.000,2
821,4.904018994,16.639546,16.667326,1,356.633,-790.715,90.000,16,16,3674112000,93.000,59,20.000,2
822,4.920616049,16.597055,16.668647,1,365.300,-790.738,90.000,16,16,3674116096,93.000,59,20.000,2
823,4.937335767,16.719718,16.667298,1,373.967,-790.760,90.000,16,16,3674120192,93.000,59,20.000,2
824,4.953806160,16.470393,16.667436,1,382.634,-790.782,90.000,16,16,3674124288,93.000,59,20.000,2
825,4.970515208,16.709048,16.668337,1,391.302,-790.805,90.000,16,16,3674124288,93.000,59,20.000,2
826,4.989382762,18.867554,16.667267,1,399.969,-790.827,90.000,16,16,3674124288,93.000,59,20.000,2
827,5.005766662,16.383900,16.668587,1,408.637,-790.849,90.000,16,16,3674124288,93.000,59,20.000,2
828,5.022264036,16.497374,16.668427,1,417.304,-790.871,90.000,16,16,3674124288,93.000,59,20.000,2
829,5.038382201,16.118165,16.668297,1,425.972,-790.893,90.000,16,16,3674124288,93.000,59,20.000,2
830,5.055047718,16.665517,16.669317,1,434.640,-790.915,90.000,16,16,3674124288,93.000,59,20.000,2
831,5.070975489,15.927771,16.667597,1,443.307,-790.938,90.000,16,16,3674124288,93.000,59,20.000,2
832,5.086307357,15.331868,16.666997,1,451.974,-790.960,90.000,16,16,3674124288,93.000,59,20.000,2
833,5.102967945,16.660588,16.667126,1,460.640,-790.982,90.000,16,16,3674124288,93.000,59,20.000,2
834,5.122355109,19.387164,16.667018,1,469.307,-791.004,90.000,16,16,3674124288,93.000,59,20.000,2
835,5.136391680,14.036571,16.667537,1,477.974,-791.026,90.000,16,16,3674128384,93.000,59,20.000,2
836,5.153118418,16.726738,16.667216,1,486.641,-791.048,90.000,16,16,3674128384,93.000,59,20.000,2
837,5.169437148,16.318730,16.667467,1,495.308,-791.070,90.000,16,16,3674128384,93.000,59,20.000,2
838,5.185821658,16.384510,16.667448,1,503.975,-791.092,90.000,16,16,3674128384,93.000,59,20.000,2
839,5.204497648,18.675990,16.746977,1,512.684,-791.115,90.000,16,16,3674128384,93.000,59,20.000,2
840,5.220570182,16.072534,16.667418,1,521.351,-791.137,90.000,16,16,3674128384,93.000,59,20.000,2
841,5.237369862,16.799680,16.667757,1,530.018,-791.159,90.000,16,16,3674128384,93.000,59,20.000,2
842,5.253580849,16.210987,16.668066,1,538.685,-791.181,90.000,16,16,3674128384,93.000,59,20.000,2
843,5.270510892,16.930043,16.667037,1,547.352,-791.203,90.000,16,16,3674128384,93.000,59,20.000,2
844,5.287815362,17.304470,16.673438,1,556.022,-791.225,90.000,16,16,3674132480,93.000,59,20.000,2
845,5.304383617,16.568255,16.667946,1,564.690,-791.247,90.000,16,16,3674136576,93.000,59,20.000,2
846,5.321138276,16.754659,16.668887,1,573.357,-791.269,90.000,16,16,3674136576,93.000,59,20.000,2
847,5.337505136,16.366860,16.668238,1,582.025,-791.291,90.000,16,16,3674136576,93.000,59,20.000,2
848,5.355835309,18.330173,16.950283,1,590.839,-791.314,90.000,16,16,3674136576,93.000,59,20.000,2
849,5.371186348,15.351039,16.668476,1,599.507,-791.336,90.000,16,16,3674136576,93.000,59,20.000,2
850,5.387399135,16.212787,16.667587,1,608.174,-791.358,90.000,16,16,3674136576,93.000,59,20.000,2
851,5.404189555,16.790420,16.667367,1,616.841,-791.380,90.000,16,16,3674140672,93.000,59,20.000,2
852,5.420851661,16.662106,16.668137,1,625.508,-791.402,90.000,16,16,3674140672,93.000,59,20.000,2
853,5.437825534,16.973873,16.668667,1,634.176,-791.424,90.000,16,16,3674140672,93.000,59,20.000,2
854,5.454374179,16.548645,16.668577,1,642.843,-791.447,90.000,16,16,3674140672,93.000,59,20.000,2
855,5.471205970,16.831791,16.668066,1,651.511,-791.469,90.000,16,16,3674140672,93.000,59,20.000,2
856,5.487344315,16.138345,16.667828,1,660.178,-791.491,90.000,16,16,3674144768,93.000,59,20.000,2
857,5.504360660,17.016345,16.668947,1,668.846,-791.513,90.000,16,16,3674144768,93.000,59,20.000,2
858,5.521543257,17.182597,16.668236,1,677.513,-791.535,90.000,16,16,3674148864,93.000,59,20.000,2
859,5.538110203,16.566946,16.669058,1,686.181,-791.557,90.000,16,16,3674148864,93.000,59,20.000,2
860,5.556298322,18.188119,16.691017,1,694.860,-791.579,90.000,16,16,3674152960,93.000,59,20.000,2
861,5.573622063,17.323741,16.667417,1,703.527,-791.601,90.000,16,16,3674157056,93.000,59,20.000,2
862,5.590318510,16.696447,16.667747,1,712.195,-791.623,90.000,16,16,3674157056,93.000,59,20.000,2
863,5.606283952,15.965442,16.696448,1,720.877,-791.645,90.000,16,16,3674157056,93.000,59,20.000,2
864,5.622138242,15.854290,16.667686,1,729.544,-791.668,90.000,16,16,3674157056,93.000,59,20.000,2
865,5.639164607,17.026365,16.668937,1,738.212,-791.690,90.000,16,16,3674157056,93.000,59,20.000,2
